temperature,wind_speed,solar_irradiance,energy_output
23.233838106248868,0.7433087235358016,2.204451411242907,-3.1859558174097877
18.45580216963343,2.8891431580381175,0.9012895896451601,-2.087264244828833
24.976011301207603,6.2743900768215095,7.267488584909946,-1.0886728701558643
39.497860819559506,5.661859843173752,1.217158451862503,-6.177798051980518
20.647035323339395,6.121498216133903,5.358360298940042,-0.9718427218074974
30.30396647358073,5.492512713778943,3.084663722299613,-3.573956883602643
25.82432624599266,2.730287956758594,2.0338054618966517,-3.4058465810788503
16.775614191233167,2.4450749734442523,5.755215955428934,0.01120028212446017
27.196915149951487,1.3705968353658127,4.113020784392466,-3.0326091033664655
32.55410821620781,8.490708749034921,3.6013092055610323,-3.656114668083057
27.83049939569547,6.164793585412445,5.335668044029994,-1.2559091971081404
36.80265159366453,1.8651101250405977,4.421408656410007,-3.4650252010052185
22.223425416439568,1.7720937982123952,2.731357876964047,-2.5188605437691267
17.156229282599124,8.730356015261368,5.031551589887265,-0.1662960405481695
38.41414029145015,7.427308637633193,6.025487188956251,-2.795890414874146
24.454908738205475,6.593990799053714,0.24023842728168854,-4.147140135235704
29.410138786340834,4.068641075392998,4.192845560169078,-3.093403291053966
34.8000781532549,2.6197556427851754,0.5191495612518939,-6.020670464854682
23.107841596889514,9.794507631128237,1.6776487266129996,-2.7908879412203524
32.90411345444028,7.972395750228002,5.044578606701758,-2.887726209427086
18.3854712454457,3.0177922313627645,7.795700237390227,0.1849685964256942
22.282343680137632,8.475647962784947,7.945251112696363,0.5019241998543961
18.617765903412998,7.589319486146815,0.6294960912476815,-2.2222286110077474
35.280763960033944,2.970805498779984,3.7719457765803597,-4.574905997887941
20.566230880669636,4.265528542416397,5.247058347040961,-1.0197425053238458
32.935088885130256,1.8595344539102665,1.3236291409530907,-5.22047368312591
38.582459931141315,1.1105244437810935,6.8888899507029455,-3.3987461965254195
28.194305226721923,7.227620328396967,6.698117325935149,-1.3251556684411365
28.500729806517192,2.6751185735386662,8.130069123361151,-0.8474565202568844
26.5258392024453,8.200593657462536,0.07637410875098716,-3.603892211759469
23.147253584841067,9.95608711514426,1.950158195901024,-1.9651525956897655
26.891375773122927,0.7661981392964867,7.444680428207896,-0.8509212630075706
30.070188306668985,4.7303512508370025,6.035220457442419,-2.6242024036576224
39.649789304266484,8.020625593108031,8.049508683286417,-2.821687594570041
38.444113982955606,7.889508965412335,0.5146168907723987,-5.1151974097692445
36.55382395732805,7.599971583309685,5.372675691447985,-3.428913977239097
37.22826339262146,3.4899493530191092,5.1214191740430675,-5.13860382948272
26.696229582301072,4.538532556850523,0.3210697472447913,-4.242788694559633
31.43610817943662,5.949683573414703,4.621698692212352,-2.8702940556621157
37.376668073405355,9.739405835732573,5.485682801789318,-4.234753597449672
24.823769124783826,3.275472709384929,1.7216385678189652,-2.7996648329550324
39.04406195863672,9.231438877168577,2.459966248121966,-5.190973049957421
25.394651551729574,2.693569181804941,5.763126116679634,-1.549912670731938
30.02706663483039,9.890744654737047,4.214708528399625,-2.510663862606189
32.745117831809296,6.702636868275917,7.722122918114941,-2.1972164087452155
38.76480032689846,4.635114803585509,3.081435894082695,-5.5093585319642715
21.115406851306652,6.133904280636049,2.3999369254938103,-2.4201052804640364
33.653274455966056,2.725311690402068,8.863793463103585,-1.3348292940595936
28.020389653602052,2.741738575114666,8.20022193117075,-1.1109943005989786
21.713928515516027,1.1355454384349384,0.2609347049908187,-3.8749227239398722
34.415170994909765,1.1405029770539876,6.936557537759093,-3.3216681246523194
28.805557004346163,3.476717414689113,0.9930129644268266,-3.877245422563984
31.524345516241894,7.628554778963716,0.24736675346433856,-4.138245619169145
23.072526714447527,6.079711675981625,2.46325964369714,-1.9019221250961906
27.031848795690124,1.0258456033102081,2.4241129115499387,-3.46506402100096
30.433856274701675,8.52236524975911,7.373868861122682,-1.1064609477193073
25.122770356746102,6.013676269900664,6.396005213485516,-1.4687670556471037
19.959313496192532,9.608555767847797,8.834484845988129,1.341455235158837
39.041012307882596,6.7018546741120755,6.4036161028063665,-3.682095036342248
27.786688501065434,1.75174863704181,3.764299979304431,-3.8451814330240683
33.348009257192516,4.737833623078222,6.290348948506952,-2.2280055732617736
25.276179838901452,6.484975975472041,8.995131604677619,-0.06688777015231867
23.878294100642908,0.2826470104997769,6.391276943062753,-0.912550379608386
25.179107461678125,0.14910264154807895,6.855132203822865,-1.0783300005074792
25.229916094641247,1.294030005985679,8.445285136712334,-0.37597609420308176
28.604502898548837,2.5166443504547074,1.0228613518051501,-4.166538406171181
28.58674674953408,4.295491235206756,6.3430586410295415,-2.0648595434095807
27.42884539707179,4.874404737597883,7.65725362170704,-0.21210346005272018
18.36964462293595,1.3802760893789678,8.589407401988037,0.7277778409790522
27.40188696251328,6.733915791158308,1.8987236074052944,-3.216410618845113
19.227597510516286,5.961380616965348,4.535361069518197,-1.0239337361702099
18.15339465739413,2.944640988411602,6.124993628800336,-0.5599195009562996
38.31614293352919,0.13659883435292008,2.227209565512037,-5.688717148252248
30.12375032869261,0.7764791535329074,5.404255769252466,-2.8179418577369253
31.487251453114606,3.916947755108394,2.3182090424819943,-4.509387885742839
25.044841758334094,1.5397435116568392,3.0011131847848254,-3.563569484574875
37.7245222978716,3.768196061479708,3.9736682685977858,-5.095730960916136
30.948262239491637,6.281826045103552,4.762710888719103,-2.258012951387065
34.229246738089685,5.472374278792835,4.044292844626356,-3.9846729879671
24.214061725692844,2.3117588313739423,4.438759678091363,-2.2423592023027976
39.000297020478136,3.438224912587524,2.6872988065946335,-4.852428156830227
35.511532253957874,6.140311984486506,1.4306858462036753,-5.521693081221813
36.348711575363595,8.608550280434487,0.4261497959415549,-5.694858074830776
19.304856685643855,7.532134387388773,1.7638085024250092,-2.1601323261361514
21.77408019678049,5.534000268334149,5.237492773552047,-0.30649526533889415
22.140664992089427,3.622929983164862,7.075039030228191,0.39432356340768976
21.77273058117178,3.650512775418054,1.5232283769860508,-2.531457039510343
36.3852040526072,8.79417310264396,0.9769982199538362,-4.828974599537538
15.797119880214803,0.392435760405464,6.743613244943252,0.002170314289307973
16.90249972451936,9.87982644420261,2.746424974835607,0.059153591886539125
21.84787176574759,6.643754108515623,8.563494953046172,0.7588472647163945
19.99682436623609,6.811376990723906,6.428861735493357,0.38405496980904014
20.79649034707121,0.37997837304742155,2.940804425187278,-2.420418625611708
34.9485797313325,6.055292748912722,2.6058847301433445,-4.559227055625989
29.078164847301174,4.8477806009044695,4.713285476441781,-1.914618438177471
15.144266532324199,1.05778906894067,0.7123020145038849,-2.073185799812811
25.733069142604883,2.7792201076935905,1.059088613807691,-3.2690981731809705
25.197123171258973,8.903144562136513,1.5827209318457327,-2.741780580963001
17.84863173611359,5.49988415865953,6.972512339741042,0.19051748326633489
31.90354471503643,4.134165751739087,4.624716233422102,-3.4400946841267057
32.55242970948728,0.7268215584081095,0.09510410496998645,-5.69550403206048
33.02233047630244,7.141215274023056,6.061648747248981,-2.681343955747192
33.2117736389648,7.028508233960325,3.813211607944474,-3.932022689154091
15.00132067330742,6.140436069725635,4.597671284674181,0.5247291372926758
38.84802009616806,5.1026264622064925,1.92704619071642,-5.782131948974552
35.355219176366575,4.337844022073726,4.966040055546933,-3.5967814852052253
37.59954241473213,5.9327109298799225,8.812379157763397,-2.0312953754172205
15.391082382685854,2.333954517284067,0.6610022190518531,-2.4514700835371
38.346469894643484,9.412590641776477,2.5552565969798757,-4.136794355275975
35.244713217202616,5.887945291802295,2.186978335747468,-5.159090850393702
35.93047857396746,3.1119244435437654,2.2369437967606163,-5.013899640549743
17.33218461804921,4.4967985088515725,3.408357218088396,-0.9929375645847732
33.46945072296494,8.056847888768923,7.362988062697507,-1.8466050753008885
38.99791724105228,1.6161606073029744,8.215728209679487,-3.663534787539106
31.963683535454017,2.928356224602604,1.8199357871307598,-4.264045726721209
29.26403511561516,6.795080227365554,4.886549441533015,-2.023715978976823
38.640741943724926,3.154892064822239,5.7320907494893225,-4.299081996906332
26.0734280433609,7.92501681861466,4.696447269274604,-1.4250690437016322
29.982339157761967,1.3045348717736083,3.9066875477722762,-3.3453497414842226
26.908457337359152,7.626861704546085,1.7277795527331405,-3.739311592639108
38.321155534007474,0.6835171485056624,4.393974232793147,-5.186904270857349
16.90211816913768,0.12592612667494785,3.61093344940196,-0.9482967663238242
27.527992520633703,8.98223518832162,7.160070262520427,-0.6211946908076754
32.17381103463596,5.813392169322986,6.872439232466957,-2.2849363713230644
34.797663460555924,3.5182689708681147,1.2059881308510363,-5.6772655336906634
29.57546618610341,2.325946369638504,0.7966714730676082,-4.915385169204122
37.72294360303635,6.168857832608161,8.173385489047527,-2.6113238288393394
38.54978617209679,5.0900218353673825,4.81957550068048,-4.548635346832493
16.607980579839587,9.915977755299853,7.720208435543316,0.8787091997530291
25.05926348853436,9.832159866537458,0.5233600850976103,-2.7376124897628262
15.586475543028861,6.350245661416096,4.738640548694672,0.4136031409677557
23.23541643436107,4.428705061058905,4.854838631186127,-2.0198421981575
28.421705449265055,4.911409691346621,7.74631829287935,-1.0352841647984066
37.76987326274872,6.82479066236862,0.8784899840673676,-6.013425002689813
36.16385806163507,1.0157454423538137,2.1640100730831837,-5.528584808838573
18.187493166799644,3.283520738107182,3.658844824983118,-1.4039879495392056
17.32575936852239,0.7527224100360386,7.7925732787794795,0.2996870679335504
29.73168346891668,0.7336075951691956,8.449949835635103,-0.66734992927008
28.30294931146957,1.9583924189423374,8.93452157634265,-1.0347032744971485
21.659441035750596,4.852532545932268,8.632741378126694,0.1965072837476846
37.48632711384588,7.847743211627893,0.053475802599189715,-6.165255587842374
38.18416023653884,4.854958911658725,0.42937507308484835,-5.728373796845647
25.065285958504067,3.3547661056086975,1.3284613724182979,-4.205760516002715
37.25756392783801,0.8235299033675814,3.139758870932458,-5.5079308922950085
24.598722356574314,5.5029552318312955,7.469262278882629,0.11745221285986296
33.4204207957425,2.7126858648317675,8.033905758019324,-2.0044282317944004
26.8985554386931,6.149341779171475,1.6815096566512473,-3.331864235748389
18.064578912679575,9.771877391324184,5.576977364577378,1.1857807068806379
38.19835503092554,1.1131432147755016,8.25625786558749,-2.939402931247522
26.352414834438413,2.121253987219399,4.173585623381887,-2.915257665626764
33.36217600806009,4.730945380993747,0.9318921475750557,-5.178267045883268
24.179345360782303,9.686138153459295,4.1203228507616245,-1.8868346088297883
15.472021964405867,7.718097762699956,3.382154120592515,0.08837097057684973
17.513258967295897,8.982291931628302,5.198921964594063,0.40500506944786596
27.40548698724811,3.337148484757929,3.947928159663933,-2.339567992544162
32.24910892815906,9.920384737785945,0.15611334168346147,-4.15815271073487
23.368383164481976,1.028328160641574,8.94597960072304,-0.23318636398182713
32.38721147944126,0.5297290604610083,4.891862139575139,-3.9479910476434594
32.465889735798896,8.556026270540281,4.262676799361486,-3.0051779474949196
32.59839768319577,9.272648702069862,8.591556343536485,-1.3306242994715505
27.31304635051271,0.9058535754610175,1.402743308283694,-4.119487210900305
37.8721537530376,1.134274267458415,1.7031384229072342,-5.472966463484211
27.229912949515388,0.33174157755773814,7.272132741565051,-1.6596888820968123
26.256629837415954,1.045075626427241,2.347479720225079,-3.4948711417634937
19.984520475265676,2.0941981680028086,7.193043956623742,-0.16752035307617522
22.691377183908415,9.70076618910001,2.4438013461765227,-1.596561977547999
16.058362312957584,6.678602222396805,0.29868867202501337,-2.2885620271727762
30.838382340404255,7.785530255185421,4.6531325149804434,-3.4791693661184095
21.213393598177323,7.761394036915221,1.7701779071417523,-1.979729901647303
22.603881362136626,5.350737497792146,6.82061663639224,-0.015706265527750785
34.27036304160803,7.974889777130172,5.770796699089333,-2.516019259511512
23.180529579036346,5.958075323899696,8.31242401180126,-0.03260843147421394
21.054897300328555,3.145460976033576,7.046895215391623,-0.7267827990436438
19.226443728342645,5.611101087684007,1.6269835935665415,-1.9135971216393632
34.3714600545489,5.335085861345135,7.201424129983167,-2.3027709254045416
18.242656449750672,8.234530537593207,5.77563340332621,0.17083817861359424
26.343844006258838,9.81727217381659,6.020564775845624,-0.22375249567871847
27.67325290192986,4.110425654209306,7.490365973731339,-1.5370940498777816
32.18474781714286,7.633906784413597,5.164416622700462,-1.9195225721340252
30.832087058324888,0.9976300403813354,4.1940316291771165,-3.540008570978574
35.26801682362937,7.7683136944828854,5.729769318228552,-3.64956051940567
16.118785848155955,3.714169119932321,2.6816168606252315,-1.3577763239218184
22.41101811948493,0.39390162889686664,1.6433741797838937,-2.867337270786103
22.003352969384494,3.6324617856217722,5.549290542641217,-1.2098740070042542
18.650422639802706,6.106427509216448,2.1046353217692992,-2.328194570849851
22.229456346411077,1.1925016768146657,0.7192359841194605,-3.6122765777690913
22.744132853572587,9.240344924302546,0.004987661267285226,-3.418130473956189
28.047111548186955,0.7767241327283858,5.474874612600604,-2.302621087968072
31.5926119731564,9.300067198331663,3.259339051322131,-2.887600263829666
24.52751284029535,7.071375179356865,6.770798736061104,-1.0127497733956539
32.98675578283453,3.297121754142036,3.376587584817922,-4.337789856832785
23.404133464489497,3.9075034770909323,4.374031034144041,-1.511947689720513
22.25709193286901,7.4080936473274415,3.6637647553384642,-1.8862298181276773
28.529701396425608,6.014711008812074,5.855173119984115,-2.271763390725628
15.592909007644765,6.716429214549452,3.205252458134714,-1.0970292543334985
16.99472809085001,3.8916461651347998,8.67390884948078,1.4131044492614258
25.449238589663175,4.87813481807599,8.425322879386771,-0.12920973261997934
38.57281778479391,9.898674840378934,7.632251123915532,-2.693358375210848
33.037794496085596,2.139228704997177,8.282702435154732,-1.9822375974747946
17.203164237513946,4.178561865221314,4.0422571961345195,-0.2070590656555794
36.157950319521845,2.9182318757396732,4.827873571105429,-4.404506506952414
33.307519265204526,7.651115104398498,6.6788333330242,-2.928952849996269
